book_id,isbn13,language_id,num_pages,publication_date,publisher_id,publisher_name_x,publisher_name_y,author,order_count,title
7344,9780778322993,1,568,2006-05-30,1270,Mira Books,Mira Books,David Morrell,3,Thriller: Stories To Keep You Up All Night
7344,9780778322993,1,568,2006-05-30,1270,Mira Books,Mira Books,Brad Thor,3,Thriller: Stories To Keep You Up All Night
7344,9780778322993,1,568,2006-05-30,1270,Mira Books,Mira Books,James Grippando,3,Thriller: Stories To Keep You Up All Night
7344,9780778322993,1,568,2006-05-30,1270,Mira Books,Mira Books,Chris Mooney,3,Thriller: Stories To Keep You Up All Night
7344,9780778322993,1,568,2006-05-30,1270,Mira Books,Mira Books,Steve Berry,3,Thriller: Stories To Keep You Up All Night
7344,9780778322993,1,568,2006-05-30,1270,Mira Books,Mira Books,James Patterson,3,Thriller: Stories To Keep You Up All Night
7344,9780778322993,1,568,2006-05-30,1270,Mira Books,Mira Books,Lincoln Child,3,Thriller: Stories To Keep You Up All Night
7344,9780778322993,1,568,2006-05-30,1270,Mira Books,Mira Books,Alex Kava,3,Thriller: Stories To Keep You Up All Night
7344,9780778322993,1,568,2006-05-30,1270,Mira Books,Mira Books,Douglas Preston,3,Thriller: Stories To Keep You Up All Night
7344,9780778322993,1,568,2006-05-30,1270,Mira Books,Mira Books,Gayle Lynds,3,Thriller: Stories To Keep You Up All Night
7344,9780778322993,1,568,2006-05-30,1270,Mira Books,Mira Books,M. Diane Vogt,3,Thriller: Stories To Keep You Up All Night
7344,9780778322993,1,568,2006-05-30,1270,Mira Books,Mira Books,Lee Child,3,Thriller: Stories To Keep You Up All Night
7345,9780778323563,1,360,2006-10-24,1270,Mira Books,Mira Books,Anne Stuart,0,Cold As Ice (Ice  #2)
7346,9780778324317,1,282,2007-02-27,1270,Mira Books,Mira Books,Erin St. Claire,0,Two Alone
7346,9780778324317,1,282,2007-02-27,1270,Mira Books,Mira Books,Sandra Brown,0,Two Alone
7347,9780778324782,1,378,2007-03-27,1270,Mira Books,Mira Books,Anne Stuart,3,Ice Blue (Ice  #3)
7348,9780778801467,1,606,2006-09-14,1705,Robert Rose,Robert Rose,Ian Hemphill,1,The Spice and Herb Bible
7348,9780778801467,1,606,2006-09-14,1705,Robert Rose,Robert Rose,Kate Hemphill,1,The Spice and Herb Bible
7349,9780781723053,1,400,1999-12-21,1194,LWW,LWW,Brenda G. Bare,0,Study Guide to Accompany Brunner and Suddarth's Textbook of Medical-Surgical Nursing
7349,9780781723053,1,400,1999-12-21,1194,LWW,LWW,Suzanne C. O'Connell Smeltzer,0,Study Guide to Accompany Brunner and Suddarth's Textbook of Medical-Surgical Nursing
7349,9780781723053,1,400,1999-12-21,1194,LWW,LWW,Mary Jo Boyer,0,Study Guide to Accompany Brunner and Suddarth's Textbook of Medical-Surgical Nursing
7350,9780781731836,1,1500,2002-12-16,1194,LWW,LWW,Benjamin James Sadock,0,Kaplan & Sadock's Synopsis of Psychiatry: Behavioral Sciences/Clinical Psychiatry
7350,9780781731836,1,1500,2002-12-16,1194,LWW,LWW,Virginia Alcott Sadock,0,Kaplan & Sadock's Synopsis of Psychiatry: Behavioral Sciences/Clinical Psychiatry
7351,9780783502007,1,108,1999-05-24,1978,Time Life Medical,Time Life Medical,Laurie Wertz,1,Pies and Tarts
7351,9780783502007,1,108,1999-05-24,1978,Time Life Medical,Time Life Medical,John Phillip Carroll,1,Pies and Tarts
7351,9780783502007,1,108,1999-05-24,1978,Time Life Medical,Time Life Medical,Chuck Williams,1,Pies and Tarts
7352,9780783502502,1,108,1999-05-24,1982,Time-Life Books,Time-Life Books,Chuck Williams,1,Soups
7352,9780783502502,1,108,1999-05-24,1982,Time-Life Books,Time-Life Books,Laurie Wertz,1,Soups
7352,9780783502502,1,108,1999-05-24,1982,Time-Life Books,Time-Life Books,Norman Kolpas,1,Soups
7352,9780783502502,1,108,1999-05-24,1982,Time-Life Books,Time-Life Books,Allan Rosenberg,1,Soups
7353,9780783548814,1,64,1999-05-24,1978,Time Life Medical,Time Life Medical,David Burnie,0,Insects & Spiders
7354,9780783554518,1,168,1999-05-24,1978,Time Life Medical,Time Life Medical,Denise Dersin,2,What Life Was Like In the Age of Chivalry: Medieval Europe  AD 800-1500 (What Life Was Like)
7355,9780783554525,1,192,1999-05-24,1978,Time Life Medical,Time Life Medical,Time-Life Books,0,What Life Was Like When Rome Ruled the World: The Roman Empire  100 BC - AD 200 (What Life Was Like)
7356,9780783554556,1,144,1999-05-24,1978,Time Life Medical,Time Life Medical,Robin Chapman Stacey,2,What Life Was Like Among Druids and High Kings: Celtic Ireland  AD 400-1200 (What Life Was Like)
7357,9780783554563,1,144,1999-05-24,1978,Time Life Medical,Time Life Medical,Time-Life Books,1,What Life Was Like in the Realm of Elizabeth: England  AD 1533-1603 (What Life Was Like)
7358,9780783554570,1,144,1999-05-24,1978,Time Life Medical,Time Life Medical,Denise Dersin,2,What Life Was Like Amid Splendor and Intrigue: Byzantine Empire  AD 330-1453
7358,9780783554570,1,144,1999-05-24,1978,Time Life Medical,Time Life Medical,Ellen Anker,2,What Life Was Like Amid Splendor and Intrigue: Byzantine Empire  AD 330-1453
7359,9780783554594,1,144,1999-09-01,1978,Time Life Medical,Time Life Medical,Time-Life Books,0,What Life Was Like in the Time of War and Peace: Imperial Russia  AD 1696-1917 (What Life Was Like)
7360,9780783554617,1,168,1999-09-01,1978,Time Life Medical,Time Life Medical,Richard Stapleford,1,What Life Was Like at the Rebirth of Genius: Renaissance Italy  AD 1400-1550 (What Life Was Like)
7360,9780783554617,1,168,1999-09-01,1978,Time Life Medical,Time Life Medical,Time-Life Books,1,What Life Was Like at the Rebirth of Genius: Renaissance Italy  AD 1400-1550 (What Life Was Like)
7361,9780785100492,1,216,2007-01-10,1222,Marvel Comics,Marvel Comics,,0,Marvels
7362,9780785108115,1,144,2006-09-27,1221,Marvel,Marvel,Grant Morrison,1,New X-Men  Volume 1: E Is for Extinction
7362,9780785108115,1,144,2006-09-27,1221,Marvel,Marvel,Frank Quitely,1,New X-Men  Volume 1: E Is for Extinction
7363,9780785110590,1,128,2003-01-01,1221,Marvel,Marvel,Mike Allred,2,X-Statix  Volume 1: Good Omens
7363,9780785110590,1,128,2003-01-01,1221,Marvel,Marvel,Peter Milligan,2,X-Statix  Volume 1: Good Omens
7363,9780785110590,1,128,2003-01-01,1221,Marvel,Marvel,Paul Pope,2,X-Statix  Volume 1: Good Omens
7364,9780785110675,1,120,2006-11-15,1221,Marvel,Marvel,Grant Morrison,1,New X-Men  Volume 4: Riot at Xavier's
7364,9780785110675,1,120,2006-11-15,1221,Marvel,Marvel,Frank Quitely,1,New X-Men  Volume 4: Riot at Xavier's
7365,9780785113447,1,144,2004-04-01,1223,Marvel Comics Group,Marvel Comics Group,Garth Ennis,2,The Punisher  Vol. 6: Confederacy of Dunces
7366,9780785113454,1,112,2006-11-15,1221,Marvel,Marvel,Grant Morrison,0,New X-Men  Volume 7: Here Comes Tomorrow
7366,9780785113454,1,112,2006-11-15,1221,Marvel,Marvel,Marc Silvestri,0,New X-Men  Volume 7: Here Comes Tomorrow
7367,9780785113799,1,144,2006-12-06,1221,Marvel,Marvel,Brian K. Vaughan,1,Runaways  Vol. 1: Pride and Joy
7367,9780785113799,1,144,2006-12-06,1221,Marvel,Marvel,Adrian Alphona,1,Runaways  Vol. 1: Pride and Joy
7368,9780785113881,1,398,2004-01-01,1223,Marvel Comics Group,Marvel Comics Group,,2,Marvels
7369,9780785114932,1,144,2005-05-11,1221,Marvel,Marvel,Bill Sienkiewicz,1,Black Widow: Homecoming
7369,9780785114932,1,144,2005-05-11,1221,Marvel,Marvel,Goran Parlov,1,Black Widow: Homecoming
7369,9780785114932,1,144,2005-05-11,1221,Marvel,Marvel,Richard K. Morgan,1,Black Widow: Homecoming
7370,9780785115311,1,152,2006-05-10,1221,Marvel,Marvel,John Cassaday,2,Astonishing X-Men  Volume 1: Gifted
7370,9780785115311,1,152,2006-05-10,1221,Marvel,Marvel,Joss Whedon,2,Astonishing X-Men  Volume 1: Gifted
7371,9780785115366,1,136,2005-01-01,1223,Marvel Comics Group,Marvel Comics Group,Mark Waid,0,Fantastic Four  Vol 5: Disassembled
7371,9780785115366,1,136,2005-01-01,1223,Marvel Comics Group,Marvel Comics Group,Paco Medina,0,Fantastic Four  Vol 5: Disassembled
7372,9780785116349,1,496,2004-10-20,1222,Marvel Comics,Marvel Comics,John Buscema,1,Essential Monster of Frankenstein  Vol. 1
7372,9780785116349,1,496,2004-10-20,1222,Marvel Comics,Marvel Comics,Doug Moench,1,Essential Monster of Frankenstein  Vol. 1
7372,9780785116349,1,496,2004-10-20,1222,Marvel Comics,Marvel Comics,Val Mayerick,1,Essential Monster of Frankenstein  Vol. 1
7372,9780785116349,1,496,2004-10-20,1222,Marvel Comics,Marvel Comics,Mike Ploog,1,Essential Monster of Frankenstein  Vol. 1
7372,9780785116349,1,496,2004-10-20,1222,Marvel Comics,Marvel Comics,Gary Friedrich,1,Essential Monster of Frankenstein  Vol. 1
7373,9780785116776,1,152,2007-06-27,1221,Marvel,Marvel,Joss Whedon,0,Astonishing X-Men  Volume 2: Dangerous
7373,9780785116776,1,152,2007-06-27,1221,Marvel,Marvel,John Cassaday,0,Astonishing X-Men  Volume 2: Dangerous
7374,9780785117599,1,152,2007-02-14,1221,Marvel,Marvel,John Cassaday,0,Astonishing X-Men  Volume 3: Torn
7374,9780785117599,1,152,2007-02-14,1221,Marvel,Marvel,Joss Whedon,0,Astonishing X-Men  Volume 3: Torn
7375,9780785117681,1,144,2006-06-07,1221,Marvel,Marvel,Bill Sienkiewicz,0,Black Widow: The Things They Say About Her
7375,9780785117681,1,144,2006-06-07,1221,Marvel,Marvel,Richard K. Morgan,0,Black Widow: The Things They Say About Her
7375,9780785117681,1,144,2006-06-07,1221,Marvel,Marvel,Sean Phillips,0,Black Widow: The Things They Say About Her
7376,9780785117759,1,264,2005-03-16,1223,Marvel Comics Group,Marvel Comics Group,Howard Porter,2,Fantastic Four  Volume 2
7376,9780785117759,1,264,2005-03-16,1223,Marvel Comics Group,Marvel Comics Group,Mark Waid,2,Fantastic Four  Volume 2
7376,9780785117759,1,264,2005-03-16,1223,Marvel Comics Group,Marvel Comics Group,Mike Wieringo,2,Fantastic Four  Volume 2
7377,9780785118954,1,120,2006-07-19,1221,Marvel,Marvel,Dan Jurgens,0,Supreme Power: Hyperion
7377,9780785118954,1,120,2006-07-19,1221,Marvel,Marvel,J. Michael Straczynski,0,Supreme Power: Hyperion
7378,9780785119272,1,184,2006-09-13,1221,Marvel,Marvel,Mark Bagley,1,Ultimate Spider-Man  Volume 16: Deadpool
7378,9780785119272,1,184,2006-09-13,1221,Marvel,Marvel,Brian Michael Bendis,1,Ultimate Spider-Man  Volume 16: Deadpool
7379,9780785120117,1,256,2005-11-23,1223,Marvel Comics Group,Marvel Comics Group,Mike Wieringo,1,Fantastic Four  Volume 3
7379,9780785120117,1,256,2005-11-23,1223,Marvel Comics Group,Marvel Comics Group,Mark Waid,1,Fantastic Four  Volume 3
7380,9780785120193,1,144,2006-10-04,1221,Marvel,Marvel,Tom Raney,1,Ultimate X-Men  Vol. 14: Phoenix?
7380,9780785120193,1,144,2006-10-04,1221,Marvel,Marvel,Robert Kirkman,1,Ultimate X-Men  Vol. 14: Phoenix?
7380,9780785120193,1,144,2006-10-04,1221,Marvel,Marvel,Ben Oliver,1,Ultimate X-Men  Vol. 14: Phoenix?
7381,9780785121480,1,344,2006-10-04,1221,Marvel,Marvel,Mark Bagley,0,Ultimate Spider-Man  Volume 7
7381,9780785121480,1,344,2006-10-04,1221,Marvel,Marvel,Brian Michael Bendis,0,Ultimate Spider-Man  Volume 7
7382,9780785121947,1,240,2006-05-03,1221,Marvel,Marvel,Bob McLeod,1,The New Mutants Classic  Vol. 1
7382,9780785121947,1,240,2006-05-03,1221,Marvel,Marvel,Chris Claremont,1,The New Mutants Classic  Vol. 1
7383,9780785122586,1,160,2007-02-14,1221,Marvel,Marvel,Adi Granov,1,Iron Man: Extremis
7383,9780785122586,1,160,2007-02-14,1221,Marvel,Marvel,Warren Ellis,1,Iron Man: Extremis
7384,9780785122784,1,144,2006-09-13,1223,Marvel Comics Group,Marvel Comics Group,Wade Von Grawbadger,0,NextWave: Agents of H.A.T.E.  Vol. 1: This is What They Want
7384,9780785122784,1,144,2006-09-13,1223,Marvel Comics Group,Marvel Comics Group,Warren Ellis,0,NextWave: Agents of H.A.T.E.  Vol. 1: This is What They Want
7384,9780785122784,1,144,2006-09-13,1223,Marvel Comics Group,Marvel Comics Group,Stuart Immonen,0,NextWave: Agents of H.A.T.E.  Vol. 1: This is What They Want
7384,9780785122784,1,144,2006-09-13,1223,Marvel Comics Group,Marvel Comics Group,Dave McCaig,0,NextWave: Agents of H.A.T.E.  Vol. 1: This is What They Want
7385,9780785123118,1,248,2006-08-02,1221,Marvel,Marvel,Neil Gaiman,2,Marvel 1602
7385,9780785123118,1,248,2006-08-02,1221,Marvel,Marvel,Peter Sanderson,2,Marvel 1602
7385,9780785123118,1,248,2006-08-02,1221,Marvel,Marvel,Andy Kubert,2,Marvel 1602
7385,9780785123118,1,248,2006-08-02,1221,Marvel,Marvel,Todd Klein,2,Marvel 1602
7385,9780785123118,1,248,2006-08-02,1221,Marvel,Marvel,Richard Isanove,2,Marvel 1602
7386,9780785123262,1,1096,2006-12-06,1221,Marvel,Marvel,Grant Morrison,2,New X-Men: Omnibus
7386,9780785123262,1,1096,2006-12-06,1221,Marvel,Marvel,Chris Bachalo,2,New X-Men: Omnibus
7386,9780785123262,1,1096,2006-12-06,1221,Marvel,Marvel,Leinil Francis Yu,2,New X-Men: Omnibus
7386,9780785123262,1,1096,2006-12-06,1221,Marvel,Marvel,Marc Silvestri,2,New X-Men: Omnibus
7386,9780785123262,1,1096,2006-12-06,1221,Marvel,Marvel,Phil Jimenez,2,New X-Men: Omnibus
7386,9780785123262,1,1096,2006-12-06,1221,Marvel,Marvel,Tom Derenick,2,New X-Men: Omnibus
7386,9780785123262,1,1096,2006-12-06,1221,Marvel,Marvel,Igor Kordey,2,New X-Men: Omnibus
7386,9780785123262,1,1096,2006-12-06,1221,Marvel,Marvel,John Paul Leon,2,New X-Men: Omnibus
7386,9780785123262,1,1096,2006-12-06,1221,Marvel,Marvel,Frank Quitely,2,New X-Men: Omnibus
7386,9780785123262,1,1096,2006-12-06,1221,Marvel,Marvel,Keron Grant,2,New X-Men: Omnibus
7386,9780785123262,1,1096,2006-12-06,1221,Marvel,Marvel,Ethan Van Sciver,2,New X-Men: Omnibus
7387,9780785123712,1,160,2007-02-07,1221,Marvel,Marvel,Stuart Immonen,0,Ultimate Annuals  Volume 2
7387,9780785123712,1,160,2007-02-07,1221,Marvel,Marvel,Robert Kirkman,0,Ultimate Annuals  Volume 2
7387,9780785123712,1,160,2007-02-07,1221,Marvel,Marvel,Mike Carey,0,Ultimate Annuals  Volume 2
7387,9780785123712,1,160,2007-02-07,1221,Marvel,Marvel,Ryan Sook,0,Ultimate Annuals  Volume 2
7387,9780785123712,1,160,2007-02-07,1221,Marvel,Marvel,Brian Michael Bendis,0,Ultimate Annuals  Volume 2
7387,9780785123712,1,160,2007-02-07,1221,Marvel,Marvel,Frazier Irving,0,Ultimate Annuals  Volume 2
7387,9780785123712,1,160,2007-02-07,1221,Marvel,Marvel,Charlie Huston,0,Ultimate Annuals  Volume 2
7387,9780785123712,1,160,2007-02-07,1221,Marvel,Marvel,Mike Deodato,0,Ultimate Annuals  Volume 2
7388,9780785124979,1,176,2007-03-21,1221,Marvel,Marvel,Kurt Busiek,0,Spider-Man: Saga of the Sandman
7388,9780785124979,1,176,2007-03-21,1221,Marvel,Marvel,Tom DeFalco,0,Spider-Man: Saga of the Sandman
7388,9780785124979,1,176,2007-03-21,1221,Marvel,Marvel,Stan Lee,0,Spider-Man: Saga of the Sandman
7388,9780785124979,1,176,2007-03-21,1221,Marvel,Marvel,Jack Kirby,0,Spider-Man: Saga of the Sandman
7388,9780785124979,1,176,2007-03-21,1221,Marvel,Marvel,Roy Thomas,0,Spider-Man: Saga of the Sandman
7388,9780785124979,1,176,2007-03-21,1221,Marvel,Marvel,Herb Trimpe,0,Spider-Man: Saga of the Sandman
7388,9780785124979,1,176,2007-03-21,1221,Marvel,Marvel,Steve Ditko,0,Spider-Man: Saga of the Sandman
7388,9780785124979,1,176,2007-03-21,1221,Marvel,Marvel,Ross Andru,0,Spider-Man: Saga of the Sandman
7389,9780785127222,1,168,2007-05-30,1223,Marvel Comics Group,Marvel Comics Group,Bryan J.L. Glass,1,Magician: Apprentice Volume 1  (Raymond E. Feist's Magician: Apprentice #1)
7389,9780785127222,1,168,2007-05-30,1223,Marvel Comics Group,Marvel Comics Group,Raymond E. Feist,1,Magician: Apprentice Volume 1  (Raymond E. Feist's Magician: Apprentice #1)
7389,9780785127222,1,168,2007-05-30,1223,Marvel Comics Group,Marvel Comics Group,Michael Avon Oeming,1,Magician: Apprentice Volume 1  (Raymond E. Feist's Magician: Apprentice #1)
7389,9780785127222,1,168,2007-05-30,1223,Marvel Comics Group,Marvel Comics Group,Ryan Stegman,1,Magician: Apprentice Volume 1  (Raymond E. Feist's Magician: Apprentice #1)
7390,9780785127239,1,168,2007-07-18,1221,Marvel,Marvel,Jessica Ruffner,0,Laurell K. Hamilton's Anita Blake  Vampire Hunter: Guilty Pleasures vol 1
7390,9780785127239,1,168,2007-07-18,1221,Marvel,Marvel,Stacie Ritchie,0,Laurell K. Hamilton's Anita Blake  Vampire Hunter: Guilty Pleasures vol 1
7390,9780785127239,1,168,2007-07-18,1221,Marvel,Marvel,Laurell K. Hamilton,0,Laurell K. Hamilton's Anita Blake  Vampire Hunter: Guilty Pleasures vol 1
7390,9780785127239,1,168,2007-07-18,1221,Marvel,Marvel,Brett Booth,0,Laurell K. Hamilton's Anita Blake  Vampire Hunter: Guilty Pleasures vol 1
7391,9780785209829,1,256,2005-08-14,1967,Thomas Nelson,Thomas Nelson,Donald Miller,1,Through Painted Deserts: Light  God  and Beauty on the Open Road
7392,9780785218364,1,221,2006-09-12,1323,Nelson Books,Nelson Books,Robin McGraw,1,Inside My Heart: Choosing to Live with Passion and Purpose
7393,9780785260059,2,256,2004-11-01,1967,Thomas Nelson,Thomas Nelson,Thomas G. Addington,0,The Power of One: One Person  One Rule  One Month
7393,9780785260059,2,256,2004-11-01,1967,Thomas Nelson,Thomas Nelson,John C. Maxwell,0,The Power of One: One Person  One Rule  One Month
7393,9780785260059,2,256,2004-11-01,1967,Thomas Nelson,Thomas Nelson,Stephen R. Graves,0,The Power of One: One Person  One Rule  One Month
7394,9780785260905,1,256,2005-09-10,887,HarperCollins Leadership,HarperCollins Leadership,John C. Maxwell,1,Winning with People Workbook
7395,9780785260943,1,208,2005-06-05,887,HarperCollins Leadership,HarperCollins Leadership,John C. Maxwell,1,25 Ways to Win with People: How to Make Others Feel Like a Million Bucks
7395,9780785260943,1,208,2005-06-05,887,HarperCollins Leadership,HarperCollins Leadership,Les Parrott III,1,25 Ways to Win with People: How to Make Others Feel Like a Million Bucks
7396,9780785263708,1,243,2003-07-15,1967,Thomas Nelson,Thomas Nelson,Donald Miller,0,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality
7397,9780785263715,1,246,2004-10-11,1967,Thomas Nelson,Thomas Nelson,Donald Miller,0,Searching for God Knows What
7398,9780785263784,1,271,1997-01-14,1967,Thomas Nelson,Thomas Nelson,Brock Thoene,1,Only the River Runs Free (The Galway Chronicles  #1)
7398,9780785263784,1,271,1997-01-14,1967,Thomas Nelson,Thomas Nelson,Bodie Thoene,1,Only the River Runs Free (The Galway Chronicles  #1)
7399,9780785264699,2,243,2005-04-05,1323,Nelson Books,Nelson Books,Stasi Eldredge,0,Captivating: Unveiling the Mystery of a Woman's Soul
7399,9780785264699,2,243,2005-04-05,1323,Nelson Books,Nelson Books,John Eldredge,0,Captivating: Unveiling the Mystery of a Woman's Soul
7400,9780785265436,1,224,2001-12-16,1967,Thomas Nelson,Thomas Nelson,George Grant,0,The Blood of the Moon: Understanding the Historic Struggle Between Islam and Western Civilization
7401,9780785268833,1,256,2001-04-01,1967,Thomas Nelson,Thomas Nelson,John Eldredge,1,Wild at Heart: Discovering the Secret of a Man's Soul
7402,9780785282099,1,239,1994-12-31,1968,Thomas Nelson Publishers,Thomas Nelson Publishers,,1,The Guardian
7403,9780785731238,4,248,1994-06-01,2024,Turtleback Books,Turtleback Books,Laura Esquivel,1,Como agua para chocolate
7404,9780785735489,1,297,1994-04-01,2024,Turtleback Books,Turtleback Books,Ann Rinaldi,1,A Break With Charity: A Story of the Salem Witch Trials
7405,9780785759379,1,119,1994-01-01,2024,Turtleback Books,Turtleback Books,Charles Tang,0,The Mystery of the Missing Cat
7405,9780785759379,1,119,1994-01-01,2024,Turtleback Books,Turtleback Books,Gertrude Chandler Warner,0,The Mystery of the Missing Cat
7406,9780785812142,1,390,2000-04-01,307,Booksales,Booksales,Pamela Ball,0,The Complete Dream Dictionary
7407,9780785814535,1,864,2009-11-29,360,Castle Books,Castle Books,Edgar Allan Poe,0,Complete Tales and Poems
7408,9780785819110,1,703,2004-05-01,360,Castle Books,Castle Books,,0,The Origin of Species
7409,9780785821083,1,372,2008-05-15,378,Chartwell Books,Chartwell Books,Dennis Adler,1,Winchester Shotguns
